Date,HomeTeam,AwayTeam,HomeAverageAge,AwayAverageAge,HomeAverageValue,AwayAverageValue
30/11/2019,Liverpool,Brighton,27,26,44727272,5436363
1/12/2019,Man United,Aston Villa,24,24,25863636,13345454
30/11/2019,Newcastle,Man City,26,27,5663636,48363636
1/12/2019,Norwich,Arsenal,25,26,7390909,14045454
30/11/2019,Southampton,Watford,25,28,7363636,6954545
30/11/2019,Tottenham,Bournemouth,26,24,30300000,12018181
1/12/2019,Wolves,Sheffield United,25,26,7363636,6254545
5/12/2019,Arsenal,Brighton,27,25,16227272,6372727
3/12/2019,Burnley,Man City,28,27,9800000,51272727
4/12/2019,Leicester,Watford,26,28,19690909,7545454
4/12/2019,Man United,Tottenham,24,26,24745454,29572727
5/12/2019,Sheffield United,Newcastle,27,26,6118181,4136363
4/12/2019,Wolves,West Ham,26,27,7363636,11304545
4/12/2019,Chelsea,Aston Villa,24,26,27227272,11709090
3/12/2019,Crystal Palace,Bournemouth,29,23,10645454,12090909
4/12/2019,Liverpool,Everton,28,24,22545454,20500000
4/12/2019,Southampton,Norwich,26,25,7209090,7390909
8/12/2019,Aston Villa,Leicester,25,25,13527272,24409090
7/12/2019,Bournemouth,Liverpool,24,27,11527272,41681818
8/12/2019,Brighton,Wolves,26,26,7190909,7363636
7/12/2019,Everton,Chelsea,25,24,19181818,27227272
7/12/2019,Man City,Man United,26,24,54545454,27772727
8/12/2019,Newcastle,Southampton,26,26,5663636,7209090
8/12/2019,Norwich,Sheffield United,26,26,5109090,6254545
7/12/2019,Tottenham,Burnley,26,27,28481818,9872727
7/12/2019,Watford,Crystal Palace,28,29,7490909,10145454
9/12/2019,West Ham,Arsenal,28,25,12168181,14727272
15/12/2019,Arsenal,Man City,25,26,12181818,47909090
14/12/2019,Burnley,Newcastle,28,26,9936363,6227272
14/12/2019,Chelsea,Bournemouth,25,25,26636363,10772727
16/12/2019,Crystal Palace,Brighton,29,26,9327272,7409090
14/12/2019,Leicester,Norwich,25,25,24409090,7036363
14/12/2019,Liverpool,Watford,27,28,39500000,7636363
15/12/2019,Man United,Everton,24,24,27772727,19909090
14/12/2019,Sheffield United,Aston Villa,26,25,6254545,9954545
14/12/2019,Southampton,West Ham,26,28,7209090,9259090
15/12/2019,Wolves,Tottenham,26,26,7363636,28481818
21/12/2019,Aston Villa,Southampton,25,26,11300000,6800000
21/12/2019,Bournemouth,Burnley,25,28,10772727,9936363
21/12/2019,Brighton,Sheffield United,27,26,6981818,5781818
21/12/2019,Everton,Arsenal,24,23,19772727,15881818
21/12/2019,Man City,Leicester,27,25,51272727,23181818
21/12/2019,Newcastle,Crystal Palace,27,29,5454545,9900000
21/12/2019,Norwich,Wolves,26,26,6172727,7363636
22/12/2019,Tottenham,Chelsea,26,25,28481818,21363636
22/12/2019,Watford,Man United,28,24,7636363,27772727
29/01/2020,West Ham,Liverpool,27,26,11459090,44727272
26/12/2019,Aston Villa,Norwich,25,26,10618181,6172727
26/12/2019,Bournemouth,Arsenal,24,26,11809090,17727272
26/12/2019,Chelsea,Southampton,25,25,19500000,6227272
26/12/2019,Crystal Palace,West Ham,28,28,10281818,8945454
26/12/2019,Everton,Burnley,26,28,17454545,9263636
26/12/2019,Leicester,Liverpool,25,26,24909090,43272727
26/12/2019,Man United,Newcastle,23,25,28227272,5572727
26/12/2019,Sheffield United,Watford,26,28,6118181,8072727
26/12/2019,Tottenham,Brighton,26,26,32436363,4736363
27/12/2019,Wolves,Man City,26,27,7363636,52000000
29/12/2019,Arsenal,Chelsea,25,25,15545454,21727272
28/12/2019,Brighton,Bournemouth,26,24,7772727,9563636
28/12/2019,Burnley,Man United,28,25,9936363,26745454
29/12/2019,Liverpool,Wolves,26,24,44136363,7681818
29/12/2019,Man City,Sheffield United,27,26,46654545,6318181
28/12/2019,Newcastle,Everton,26,25,5681818,17327272
28/12/2019,Norwich,Tottenham,26,25,4963636,40572727
28/12/2019,Southampton,Crystal Palace,26,28,7545454,9963636
28/12/2019,Watford,Aston Villa,28,26,7636363,9818181
28/12/2019,West Ham,Leicester,26,27,14109090,6900000
1/01/2020,Arsenal,Man United,27,25,16227272,27181818
1/01/2020,Brighton,Chelsea,25,25,7618181,26500000
1/01/2020,Burnley,Aston Villa,28,25,9554545,11236363
2/01/2020,Liverpool,Sheffield United,26,26,43863636,6254545
1/01/2020,Man City,Everton,26,25,32018181,17454545
1/01/2020,Newcastle,Leicester,26,26,5663636,21372727
1/01/2020,Norwich,Crystal Palace,26,28,6063636,9963636
1/01/2020,Southampton,Tottenham,25,26,7545454,40436363
1/01/2020,Watford,Wolves,28,26,7045454,6590909
1/01/2020,West Ham,Bournemouth,28,25,11572727,11845454
12/01/2020,Aston Villa,Man City,26,27,10036363,38909090
12/01/2020,Bournemouth,Watford,25,28,10050000,7100000
11/01/2020,Chelsea,Burnley,24,27,23181818,9718181
11/01/2020,Crystal Palace,Arsenal,29,27,7645454,16227272
11/01/2020,Everton,Brighton,25,26,18909090,7645454
11/01/2020,Leicester,Southampton,26,26,18363636,6800000
11/01/2020,Man United,Norwich,25,25,25272727,5418181
10/01/2020,Sheffield United,West Ham,26,28,6118181,11436363
11/01/2020,Tottenham,Liverpool,25,26,25272727,43272727
11/01/2020,Wolves,Newcastle,26,26,5863636,6436363
18/01/2020,Arsenal,Sheffield United,25,26,18636363,6836363
18/01/2020,Brighton,Aston Villa,25,25,7627272,9340909
19/01/2020,Burnley,Leicester,28,27,9645454,14645454
19/01/2020,Liverpool,Man United,26,24,43272727,22227272
18/01/2020,Man City,Crystal Palace,27,29,42545454,9100000
18/01/2020,Newcastle,Chelsea,26,24,6481818,21227272
18/01/2020,Norwich,Bournemouth,25,25,7700000,12045454
18/01/2020,Southampton,Wolves,26,26,6800000,5863636
18/01/2020,Watford,Tottenham,28,26,7100000,22590909
18/01/2020,West Ham,Everton,28,25,12336363,15500000
21/01/2020,Aston Villa,Watford,26,29,9340909,5690909
21/01/2020,Bournemouth,Brighton,25,26,12163636,6672727
21/01/2020,Everton,Newcastle,25,26,14909090,7190909
22/01/2020,Leicester,West Ham,26,28,20409090,11472727
22/01/2020,Man United,Burnley,25,27,22136363,9936363
21/01/2020,Sheffield United,Man City,27,26,5827272,54909090
23/01/2020,Wolves,Liverpool,26,26,5863636,43272727
21/01/2020,Chelsea,Arsenal,25,25,20954545,18636363
21/01/2020,Crystal Palace,Southampton,29,26,9100000,5618181
22/01/2020,Tottenham,Norwich,26,27,25863636,7054545
1/02/2020,Bournemouth,Aston Villa,25,25,11254545,10104545
2/02/2020,Burnley,Arsenal,27,25,9936363,15363636
1/02/2020,Crystal Palace,Sheffield United,29,26,10300000,7209090
1/02/2020,Leicester,Chelsea,25,26,20636363,17190909
1/02/2020,Liverpool,Southampton,26,26,48363636,7936363
1/02/2020,Man United,Wolves,25,27,25000000,6636363
1/02/2020,Newcastle,Norwich,26,27,6118181,7054545
2/02/2020,Tottenham,Man City,25,27,23427272,44363636
1/02/2020,Watford,Everton,29,25,5845454,19409090
1/02/2020,West Ham,Brighton,28,28,11709090,5609090
16/02/2020,Arsenal,Newcastle,25,26,12636363,9800000
16/02/2020,Aston Villa,Tottenham,25,26,8204545,22545454
8/02/2020,Brighton,Watford,28,29,5572727,6727272
17/02/2020,Chelsea,Man United,27,24,16781818,26727272
8/02/2020,Everton,Crystal Palace,26,29,18909090,10300000
19/02/2020,Man City,West Ham,27,28,46909090,12300000
15/02/2020,Norwich,Liverpool,27,26,7054545,43272727
9/02/2020,Sheffield United,Bournemouth,26,26,7209090,9581818
15/02/2020,Southampton,Burnley,27,28,6072727,9645454
14/02/2020,Wolves,Leicester,25,25,9727272,20636363
23/02/2020,Arsenal,Everton,26,26,12272727,16781818
22/02/2020,Burnley,Bournemouth,28,27,8690909,9872727
22/02/2020,Chelsea,Tottenham,27,25,20372727,23790909
22/02/2020,Crystal Palace,Newcastle,30,26,8372727,9363636
22/02/2020,Leicester,Man City,26,27,21281818,45818181
24/02/2020,Liverpool,West Ham,25,27,45818181,14277272
23/02/2020,Man United,Watford,24,28,26772727,7018181
22/02/2020,Sheffield United,Brighton,26,27,7209090,7345454
22/02/2020,Southampton,Aston Villa,26,25,6345454,10104545
23/02/2020,Wolves,Norwich,27,26,8681818,8590909
17/06/2020,Aston Villa,Sheffield United,24,27,11527272,7527272
29/02/2020,Bournemouth,Chelsea,25,27,12745454,20736363
29/02/2020,Brighton,Crystal Palace,26,30,8000000,8372727
1/03/2020,Everton,Man United,26,24,15054545,26772727
17/06/2020,Man City,Arsenal,26,24,49818181,10454545
29/02/2020,Newcastle,Burnley,27,28,10181818,8690909
28/02/2020,Norwich,Leicester,25,25,8372727,18000000
1/03/2020,Tottenham,Wolves,24,26,23590909,6636363
29/02/2020,Watford,Liverpool,28,26,7990909,47272727
29/02/2020,West Ham,Southampton,26,25,12750000,4890909
7/03/2020,Arsenal,West Ham,26,26,12863636,12750000
7/03/2020,Burnley,Tottenham,28,25,9645454,22490909
8/03/2020,Chelsea,Everton,27,25,16945454,17818181
7/03/2020,Crystal Palace,Watford,30,28,8372727,6990909
9/03/2020,Leicester,Aston Villa,25,26,17963636,8740909
7/03/2020,Liverpool,Bournemouth,27,25,34045454,11472727
8/03/2020,Man United,Man City,25,26,25136363,35181818
7/03/2020,Sheffield United,Norwich,27,25,6118181,8372727
7/03/2020,Southampton,Newcastle,26,27,7054545,8363636
7/03/2020,Wolves,Brighton,26,26,8681818,8000000
21/06/2020,Aston Villa,Chelsea,24,27,11527272,16545454
20/06/2020,Bournemouth,Crystal Palace,25,30,13609090,9936363
20/06/2020,Brighton,Arsenal,27,25,7518181,15045454
21/06/2020,Everton,Liverpool,24,27,16754545,32409090
22/06/2020,Man City,Burnley,27,27,29000000,8663636
21/06/2020,Newcastle,Sheffield United,27,27,9318181,7390909
19/06/2020,Norwich,Southampton,25,25,7709090,7527272
19/06/2020,Tottenham,Man United,26,24,25818181,30545454
20/06/2020,Watford,Leicester,28,26,7063636,21327272
20/06/2020,West Ham,Wolves,26,27,16159090,8681818
25/06/2020,Burnley,Watford,27,29,8663636,7181818
25/06/2020,Chelsea,Man City,26,27,20136363,57454545
23/06/2020,Leicester,Brighton,26,25,17918181,8609090
24/06/2020,Liverpool,Crystal Palace,26,30,48363636,8972727
24/06/2020,Man United,Sheffield United,24,29,36227272,4363636
24/06/2020,Newcastle,Aston Villa,27,24,9318181,10772727
24/06/2020,Norwich,Everton,27,25,6190909,18090909
25/06/2020,Southampton,Arsenal,25,24,7527272,11681818
23/06/2020,Tottenham,West Ham,26,27,31272727,13590909
24/06/2020,Wolves,Bournemouth,27,25,6636363,12063636
1/07/2020,Arsenal,Norwich,26,26,16045454,7745454
27/06/2020,Aston Villa,Wolves,25,27,10072727,8681818
1/07/2020,Bournemouth,Newcastle,24,26,12090909,8000000
30/06/2020,Brighton,Man United,25,24,5927272,36227272
29/06/2020,Crystal Palace,Burnley,30,28,10072727,8300000
1/07/2020,Everton,Leicester,25,26,17345454,18690909
2/07/2020,Man City,Liverpool,25,26,52636363,48363636
2/07/2020,Sheffield United,Tottenham,26,26,6981818,28000000
28/06/2020,Watford,Southampton,28,26,6836363,7527272
1/07/2020,West Ham,Chelsea,27,26,15200000,22727272
5/07/2020,Burnley,Sheffield United,28,26,7063636,6981818
4/07/2020,Chelsea,Watford,25,29,22909090,6327272
4/07/2020,Leicester,Crystal Palace,26,29,16463636,10836363
5/07/2020,Liverpool,Aston Villa,25,25,37090909,10340909
4/07/2020,Man United,Bournemouth,24,24,36227272,11409090
5/07/2020,Newcastle,West Ham,26,27,6772727,15200000
4/07/2020,Norwich,Brighton,26,25,5972727,8354545
5/07/2020,Southampton,Man City,26,26,8136363,42909090
6/07/2020,Tottenham,Everton,27,25,30545454,18681818
4/07/2020,Wolves,Arsenal,27,26,6136363,13363636
7/07/2020,Arsenal,Leicester,26,27,16727272,13554545
9/07/2020,Aston Villa,Man United,26,24,10131818,36227272
9/07/2020,Bournemouth,Tottenham,26,27,11227272,31136363
8/07/2020,Brighton,Liverpool,25,25,7700000,37454545
7/07/2020,Crystal Palace,Chelsea,30,25,9936363,23400000
9/07/2020,Everton,Southampton,24,26,17345454,8136363
8/07/2020,Man City,Newcastle,26,27,40272727,9590909
8/07/2020,Sheffield United,Wolves,27,27,6800000,6636363
7/07/2020,Watford,Norwich,28,27,6745454,5754545
8/07/2020,West Ham,Burnley,27,28,14609090,7063636
12/07/2020,Aston Villa,Crystal Palace,27,30,9359090,10436363
12/07/2020,Bournemouth,Leicester,24,27,11200000,12972727
11/07/2020,Brighton,Man City,26,25,6254545,61818181
11/07/2020,Liverpool,Burnley,25,28,45981818,8018181
13/07/2020,Man United,Southampton,25,26,36227272,8136363
11/07/2020,Norwich,West Ham,27,27,5754545,14181818
11/07/2020,Sheffield United,Chelsea,26,24,6800000,30636363
12/07/2020,Tottenham,Arsenal,27,27,28727272,14909090
11/07/2020,Watford,Newcastle,28,28,6745454,7636363
12/07/2020,Wolves,Everton,26,26,8272727,18309090
15/07/2020,Arsenal,Liverpool,25,26,16545454,45818181
15/07/2020,Burnley,Wolves,28,26,8018181,6272727
14/07/2020,Chelsea,Norwich,27,26,22863636,7054545
16/07/2020,Crystal Palace,Man United,29,24,10827272,35227272
16/07/2020,Everton,Aston Villa,25,26,18090909,10059090
16/07/2020,Leicester,Sheffield United,27,26,13436363,6800000
15/07/2020,Man City,Bournemouth,27,25,31181818,9790909
15/07/2020,Newcastle,Tottenham,27,27,4363636,28727272
16/07/2020,Southampton,Brighton,24,26,6727272,7436363
17/07/2020,West Ham,Watford,26,28,13818181,6709090
21/07/2020,Aston Villa,Arsenal,26,25,10059090,16772727
19/07/2020,Bournemouth,Southampton,25,27,12881818,7527272
20/07/2020,Brighton,Newcastle,26,27,8427272,7045454
22/07/2020,Liverpool,Chelsea,26,26,45818181,23681818
22/07/2020,Man United,West Ham,24,26,35636363,13818181
18/07/2020,Norwich,Burnley,26,28,6836363,7654545
20/07/2020,Sheffield United,Everton,27,25,6800000,16227272
19/07/2020,Tottenham,Leicester,27,27,28727272,13436363
21/07/2020,Watford,Man City,29,24,6672727,57363636
20/07/2020,Wolves,Crystal Palace,27,28,7227272,9009090
26/07/2020,Arsenal,Watford,25,28,13227272,7090909
26/07/2020,Burnley,Brighton,28,24,7654545,8336363
26/07/2020,Chelsea,Wolves,27,26,23690909,9727272
26/07/2020,Crystal Palace,Tottenham,28,27,8145454,30545454
26/07/2020,Everton,Bournemouth,25,25,18500000,13000000
26/07/2020,Leicester,Man United,26,24,13663636,35636363
26/07/2020,Man City,Norwich,25,26,51181818,7854545
26/07/2020,Newcastle,Liverpool,27,26,8045454,26227272
26/07/2020,Southampton,Sheffield United,26,27,8136363,7527272
26/07/2020,West Ham,Aston Villa,26,26,13590909,10059090
12/01/2021,Burnley,Man United,29,27,6954545,37000000
12/09/2020,Crystal Palace,Southampton,29,25,7909090,9909090
12/09/2020,Fulham,Arsenal,27,26,4063636,12818181
12/09/2020,Liverpool,Leeds,26,26,34545454,12818181
20/01/2021,Man City,Aston Villa,26,25,47090909,24909090
13/09/2020,Tottenham,Everton,27,26,24727272,16272727
13/09/2020,West Brom,Leicester,26,25,5409090,21272727
12/09/2020,West Ham,Newcastle,27,27,17863636,8136363
14/09/2020,Brighton,Chelsea,25,24,12909090,34272727
14/09/2020,Sheffield United,Wolves,27,27,5363636,11727272
19/09/2020,Arsenal,West Ham,26,26,17954545,18318181
21/09/2020,Aston Villa,Sheffield United,25,26,21590909,6272727
20/09/2020,Chelsea,Liverpool,24,27,38363636,40000000
19/09/2020,Everton,West Brom,26,26,16272727,5409090
19/09/2020,Leeds,Fulham,26,26,14272727,6554545
20/09/2020,Leicester,Burnley,25,27,21272727,6354545
19/09/2020,Man United,Crystal Palace,24,28,39181818,8318181
20/09/2020,Newcastle,Brighton,27,23,8136363,13181818
20/09/2020,Southampton,Tottenham,26,26,10181818,25545454
21/09/2020,Wolves,Man City,27,26,9000000,48181818
26/09/2020,Brighton,Man United,24,25,11272727,39636363
26/09/2020,Burnley,Southampton,27,26,6445454,11363636
26/09/2020,Crystal Palace,Everton,28,26,9318181,16272727
28/09/2020,Fulham,Aston Villa,27,25,5790909,21590909
28/09/2020,Liverpool,Arsenal,26,27,38181818,13181818
27/09/2020,Man City,Leicester,26,26,43818181,16909090
27/09/2020,Sheffield United,Leeds,26,25,8090909,13181818
27/09/2020,Tottenham,Newcastle,26,27,23454545,8454545
26/09/2020,West Brom,Chelsea,25,26,5363636,34386363
27/09/2020,West Ham,Wolves,27,26,16681818,6727272
4/10/2020,Arsenal,Sheffield United,26,26,16818181,6181818
4/10/2020,Aston Villa,Liverpool,24,26,24909090,40909090
3/10/2020,Chelsea,Crystal Palace,26,28,26636363,9318181
3/10/2020,Everton,Brighton,26,24,17090909,13181818
3/10/2020,Leeds,Man City,26,25,10909090,52272727
4/10/2020,Leicester,West Ham,26,27,15272727,17545454
4/10/2020,Man United,Tottenham,25,26,41000000,22454545
3/10/2020,Newcastle,Burnley,26,28,8409090,8709090
4/10/2020,Southampton,West Brom,26,25,11363636,5000000
4/10/2020,Wolves,Fulham,26,26,11727272,6281818
17/10/2020,Chelsea,Southampton,24,27,38181818,12000000
18/10/2020,Crystal Palace,Brighton,28,25,9454545,12818181
17/10/2020,Everton,Liverpool,26,28,16272727,36181818
19/10/2020,Leeds,Wolves,25,27,14454545,11727272
18/10/2020,Leicester,Aston Villa,25,24,21272727,24909090
17/10/2020,Man City,Arsenal,26,26,39090909,16454545
17/10/2020,Newcastle,Man United,26,25,9590909,32000000
18/10/2020,Sheffield United,Fulham,26,25,6909090,7781818
18/10/2020,Tottenham,West Ham,26,27,22000000,17545454
19/10/2020,West Brom,Burnley,26,27,7636363,8363636
25/10/2020,Arsenal,Leicester,26,26,21818181,24527272
23/10/2020,Aston Villa,Leeds,25,26,24909090,12181818
26/10/2020,Brighton,West Brom,25,25,10545454,8181818
26/10/2020,Burnley,Tottenham,27,27,8454545,25636363
24/10/2020,Fulham,Crystal Palace,25,28,8963636,10045454
24/10/2020,Liverpool,Sheffield United,26,25,43181818,11136363
24/10/2020,Man United,Chelsea,25,26,32000000,31363636
25/10/2020,Southampton,Everton,26,26,11818181,16727272
24/10/2020,West Ham,Man City,27,26,17545454,31818181
25/10/2020,Wolves,Newcastle,26,26,11727272,6909090
1/11/2020,Aston Villa,Southampton,24,27,24909090,11090909
31/10/2020,Burnley,Chelsea,27,25,8909090,36909090
2/11/2020,Fulham,West Brom,25,25,10909090,8181818
2/11/2020,Leeds,Leicester,26,26,10136363,17800000
31/10/2020,Liverpool,West Ham,25,27,33000000,16454545
1/11/2020,Man United,Arsenal,24,26,40000000,20363636
1/11/2020,Newcastle,Everton,26,26,7363636,8663636
31/10/2020,Sheffield United,Man City,24,25,10772727,49545454
1/11/2020,Tottenham,Brighton,27,25,23090909,8727272
30/10/2020,Wolves,Crystal Palace,25,28,11727272,10045454
8/11/2020,Arsenal,Aston Villa,26,25,20363636,24909090
6/11/2020,Brighton,Burnley,26,27,8545454,9181818
7/11/2020,Chelsea,Sheffield United,25,26,34636363,8181818
7/11/2020,Crystal Palace,Leeds,29,26,9409090,11181818
7/11/2020,Everton,Man United,27,25,13545454,34454545
8/11/2020,Leicester,Wolves,26,25,19890909,11727272
8/11/2020,Man City,Liverpool,25,26,44818181,39363636
6/11/2020,Southampton,Newcastle,26,26,10000000,7363636
8/11/2020,West Brom,Tottenham,25,27,6636363,23272727
7/11/2020,West Ham,Fulham,27,25,16454545,10000000
21/11/2020,Aston Villa,Brighton,25,26,24909090,11181818
23/11/2020,Burnley,Crystal Palace,28,29,8954545,7136363
22/11/2020,Fulham,Everton,25,25,11000000,20545454
22/11/2020,Leeds,Arsenal,26,25,15818181,11818181
22/11/2020,Liverpool,Leicester,27,27,36909090,21345454
21/11/2020,Man United,West Brom,26,26,30636363,8090909
21/11/2020,Newcastle,Chelsea,26,24,7545454,34363636
22/11/2020,Sheffield United,West Ham,26,27,9136363,16454545
21/11/2020,Tottenham,Man City,27,25,24000000,46818181
23/11/2020,Wolves,Southampton,26,26,6272727,10272727
29/11/2020,Arsenal,Wolves,26,27,16454545,11727272
28/11/2020,Brighton,Liverpool,26,26,9818181,45272727
29/11/2020,Chelsea,Tottenham,25,26,34636363,23909090
27/11/2020,Crystal Palace,Newcastle,29,27,5545454,9090909
28/11/2020,Everton,Leeds,25,26,19000000,15818181
30/11/2020,Leicester,Fulham,26,24,19890909,8363636
28/11/2020,Man City,Burnley,26,27,40909090,7309090
29/11/2020,Southampton,Man United,26,25,10272727,33454545
28/11/2020,West Brom,Sheffield United,26,25,7727272,7000000
30/11/2020,West Ham,Aston Villa,27,25,17545454,21590909
23/01/2021,Aston Villa,Newcastle,25,27,22818181,8136363
7/12/2020,Brighton,Southampton,25,27,9636363,10272727
5/12/2020,Burnley,Everton,27,26,9227272,17681818
5/12/2020,Chelsea,Leeds,26,26,33818181,15818181
6/12/2020,Liverpool,Wolves,26,27,34863636,11727272
5/12/2020,Man City,Fulham,26,24,42000000,8363636
6/12/2020,Sheffield United,Leicester,25,27,7181818,18163636
6/12/2020,Tottenham,Arsenal,27,26,21909090,21454545
6/12/2020,West Brom,Crystal Palace,26,29,8272727,9681818
5/12/2020,West Ham,Man United,27,25,16454545,28454545
13/12/2020,Arsenal,Burnley,26,28,18727272,9227272
13/12/2020,Crystal Palace,Tottenham,29,27,9681818,24000000
12/12/2020,Everton,Chelsea,25,26,20363636,34454545
13/12/2020,Fulham,Liverpool,24,26,9272727,39363636
11/12/2020,Leeds,West Ham,26,27,15909090,15818181
13/12/2020,Leicester,Brighton,27,26,22890909,8454545
12/12/2020,Man United,Man City,25,27,40000000,42909090
12/12/2020,Newcastle,West Brom,26,26,9500000,6590909
13/12/2020,Southampton,Sheffield United,27,27,11090909,8659090
12/12/2020,Wolves,Aston Villa,26,24,10454545,21727272
16/12/2020,Arsenal,Southampton,24,27,17272727,11090909
17/12/2020,Aston Villa,Burnley,26,28,18090909,9227272
16/12/2020,Fulham,Brighton,24,25,8363636,11454545
16/12/2020,Leeds,Newcastle,26,26,15909090,9818181
16/12/2020,Leicester,Everton,26,26,25800000,18636363
17/12/2020,Sheffield United,Man United,26,25,8545454,38636363
16/12/2020,West Ham,Crystal Palace,26,29,17454545,9454545
